"id:ID",":LABEL","caption","name","country","legalForm","status","address","alephUrl","bvdId","classification","mainCountry","dunsCode","description","dissolutionDate","email","icijId","idNumber","innCode","incorporationDate","jurisdiction","keywords","modifiedAt","notes","okpoCode","opencorporatesUrl","alias","phone","previousName","program","publisher","publisherUrl","registrationNumber","retrievedAt","swiftBic","sector","sourceUrl","summary","taxNumber","taxStatus","topics","vatCode","weakAlias","website","wikidataId","wikipediaUrl"
"entity:55ecd79be507ca06c906a03244addc6e7ed74f3b","Organization;LegalEntity;Thing","Verein zur Förderung der Regionalentwicklung - Regionalmanagement Oststeiermark","Verein zur Förderung der Regionalentwicklung - Regionalmanagement Oststeiermark","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.regionalmanagement.at/","",""
"entity:55ee203cc9f1627b4344151bc6636a9aa9db0aae","Organization;LegalEntity;Thing","GEA Formel Z - Verein zur Förderung von Kindern","GEA Formel Z - Verein zur Förderung von Kindern","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://gea-waldviertler.at/engagement/formel-z/","",""
"entity:560dd36a88258b3779a5c8a99385046adf66fde2","Organization;LegalEntity;Thing","Institut für Gesundheitsplanung","Institut für Gesundheitsplanung","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.gesundheitsplanung.at/","",""
"entity:5629ca186d76309417a06aa591ea2e6260ea5900","Organization;LegalEntity;Thing","Österreichische Kinderfreunde","Österreichische Kinderfreunde","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://kinderfreunde.at/","",""
"entity:5630a0b3b9593f656278c1eac82d6c90c4bfef67","Organization;LegalEntity;Thing","Volkshilfe Neunkirchen","Volkshilfe Neunkirchen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.noe-volkshilfe.at/standorte/neunkirchen","",""
"entity:56346621127954ff5aea3b2dfc67d9bbd558e00b","Organization;LegalEntity;Thing","Österreichische Gesellschaft zur Förderung der internationalen Wirtschaftsbeziehungen","Österreichische Gesellschaft zur Förderung der internationalen Wirtschaftsbeziehungen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:5682632f83d017d6dfda4f145a239b86a8c47a78","Organization;LegalEntity;Thing","Jugend am Werk Steiermark","Jugend am Werk Steiermark","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.jaw.or.at/","",""
"entity:5685acbb5b9fb46998c77c763a24b52578391354","Organization;LegalEntity;Thing","Natur- und Geopark Steirische Eisenwurzen","Natur- und Geopark Steirische Eisenwurzen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.eisenwurzen.com/","",""
"entity:568edcc2196be7e0a81b3feed9b1974619c35b2b","Organization;LegalEntity;Thing","Kulturverein Hietzing","Kulturverein Hietzing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:56a979da08f59accdf06be890a11d24684a5ec7b","Organization;LegalEntity;Thing","Bregenzer Faschingsgesellschaft (BFG)","Bregenzer Faschingsgesellschaft (BFG)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.gildenball.at/verein/wir-ueber-uns/","",""
"entity:56aace5178dbe3cab2583ff140297c1ed43604e8","Organization;LegalEntity;Thing","ASPIS - Psychosoziales Zentrum für Flüchtlinge und Opfer von Gewalt. Psychotherapie, Forschung, Beratung","ASPIS - Psychosoziales Zentrum für Flüchtlinge und Opfer von Gewalt. Psychotherapie, Forschung, Beratung","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:56acb6114f4c04ab783004e595b0af79f361392b","Organization;LegalEntity;Thing","Landesregierung Burgenland","Landesregierung Burgenland","at","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.burgenland.at/","",""
"entity:56c346fafe456e43b53b8041cc8416839f07bfdb","Organization;LegalEntity;Thing","Wiener Kulturring","Wiener Kulturring","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://kulturring.at/","",""
"entity:56e827275190457154785872015a5541fa0a1ce2","Organization;LegalEntity;Thing","PRO Niederösterreich - Verein für NÖ Landesentwicklung","PRO Niederösterreich - Verein für NÖ Landesentwicklung","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.pronoe.at/","",""
"entity:571339b9dccd08ce3a11365489f657fa8f3c7046","Organization;LegalEntity;Thing","Betriebshilfe für die Wirtschaft - BfW","Betriebshilfe für die Wirtschaft - BfW","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.betriebshilfe.at/","",""
"entity:5713e06b4554ca8b02683bf1f4153cdc0fb6b84f","Organization;LegalEntity;Thing","Musikverein 1. Bgld. Trachtenkapelle Donnerskirchen","Musikverein 1. Bgld. Trachtenkapelle Donnerskirchen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.musikverein-donnerskirchen.at/","",""
"entity:5718e220cd9744868ac2282bbd19f61bb14095e4","Organization;LegalEntity;Thing","Niederösterreichisches Jugendwerk","Niederösterreichisches Jugendwerk","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:573f1dc89de7c4ef09e2e30784be1044b76a2581","Organization;LegalEntity;Thing","Katholisch Österreichische Studentenverbindung Babenberg","Katholisch Österreichische Studentenverbindung Babenberg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.babenberg-dw.at/","",""
"entity:579f3738b8f6a91b1f28430252573581852207b7","Organization;LegalEntity;Thing","Niemals Vergessen, Verein für die Förderung von Holocaust-Gedenkstätten","Niemals Vergessen, Verein für die Förderung von Holocaust-Gedenkstätten","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.niemalsvergessen.at/","",""
"entity:57c0e341b4365a874eee9c9f50b96cd695bc5690","Organization;LegalEntity;Thing","Wiegegemeinschaft in Immendorf","Wiegegemeinschaft in Immendorf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:57cbf914f83d176d775158bd970fb319197d726c","Organization;LegalEntity;Thing","Mein letzter Traum","Mein letzter Traum","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.mein-letzter-traum.at/","",""
"entity:58082cac9c4cea445f0f7287e2b75084edc0e853","Organization;LegalEntity;Thing","HURRICANE, ADVENTURE AND ALPINE EVENTS - Verein zur Förderung alpiner Sportarten","HURRICANE, ADVENTURE AND ALPINE EVENTS - Verein zur Förderung alpiner Sportarten","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:581192f5a707102eb29be2f529e9f4107833329e","Organization;LegalEntity;Thing","Rot-Weiß-Rot in Europa","Rot-Weiß-Rot in Europa","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:581214a2cc36eff5ace0b17422808886ebf87266","Organization;LegalEntity;Thing","Modern Society - Verein zur Förderung der politischen Bildung und Forschung im urbanen Raum","Modern Society - Verein zur Förderung der politischen Bildung und Forschung im urbanen Raum","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:582ea11140880acb9e2e418830ff744beb036b17","Organization;LegalEntity;Thing","""Verein für Medienvielfalt - B.O.E.S.E"" (Brauchtum-Ordnung-Ehrlichkeit-Sauberkeit-Edelmut)","""Verein für Medienvielfalt - B.O.E.S.E"" (Brauchtum-Ordnung-Ehrlichkeit-Sauberkeit-Edelmut)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:5851d9c55c1f20f571fb2c1f74d02fd0c1b12f92","Organization;LegalEntity;Thing","Österreichisch-Tschechische Gesellschaft","Österreichisch-Tschechische Gesellschaft","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.dachverband-pan.org/europa/tschechien/","",""
"entity:5856fb1067d8bd03d2932bbb3957264f9005501b","Organization;LegalEntity;Thing","Grazer Athletiksport-Klub Juniors - kurz GAK Juniors","Grazer Athletiksport-Klub Juniors - kurz GAK Juniors","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://grazerak.at/aktuelles/lets-go-gak-1902-juniors","",""
"entity:5857561b853e287032fe7462fcafbc7b2b13e0e2","Organization;LegalEntity;Thing","Homosexuelle Initiative Tirol (HOSI-Tirol)","Homosexuelle Initiative Tirol (HOSI-Tirol)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.hositirol.at/","",""
"entity:5882cb2f6472b5b52c372e2215a674504e856f42","Organization;LegalEntity;Thing","Lichtregion Jennersdorf","Lichtregion Jennersdorf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:58b3aae325400c92dbd435351ce8587df73f9eea","Organization;LegalEntity;Thing","Gemeinsam - Verein Initiative Interkulturelle Arbeit","Gemeinsam - Verein Initiative Interkulturelle Arbeit","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.kinderfreunde.at/Gemeinsam","",""
"entity:58bf7d17a20d279b379e8c5d8f9d584793fa637f","Organization;LegalEntity;Thing","Grenzüberschreitendes Impulszentrum Thayaland","Grenzüberschreitendes Impulszentrum Thayaland","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:58d1df60ef8d1de907699c16a3abbc461fef0953","Organization;LegalEntity;Thing","""Vereinigung christlicher Lehrerinnen und Lehrer an höheren und mittleren Schulen Österreichs"", Landesverband Salzburg","""Vereinigung christlicher Lehrerinnen und Lehrer an höheren und mittleren Schulen Österreichs"", Landesverband Salzburg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:58f330f00d7b87450fb499ba8d24467747f3db95","Organization;LegalEntity;Thing","Sportverein Dölsach","Sportverein Dölsach","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.sv-doelsach.at/","",""
"entity:590e0ce7fc74ecb1dbaf726626b04948291621d9","Organization;LegalEntity;Thing","Bürgerkorps Straßburg","Bürgerkorps Straßburg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.buergerkorps.at/","",""
"entity:5925d3f795935f1a970f009e00e7bb5682035e84","Organization;LegalEntity;Thing","Verein zur Förderung progressiver Jugendkultur auf der Landstraße -Junge Generation Kurzform: JG3-Kultur","Verein zur Förderung progressiver Jugendkultur auf der Landstraße -Junge Generation Kurzform: JG3-Kultur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:5946aa593476dbccf90c63bc26851f80272c58ec","Organization;LegalEntity;Thing","LEFÖ - Beratung, Bildung und Begleitung für Migrantinnen","LEFÖ - Beratung, Bildung und Begleitung für Migrantinnen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.lefoe.at/","",""
"entity:5963131fbd78c7970c4e2e6414cd8d6ea7f722d7","Organization;LegalEntity;Thing","Hilfsverein für ehemalige HOFMAN & MACULAN Mitarbeiter","Hilfsverein für ehemalige HOFMAN & MACULAN Mitarbeiter","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:59d03ce1f4aa770a48bc51273ee141fbccec5ed5","Organization;LegalEntity;Thing","Tennisklub Markersdorf","Tennisklub Markersdorf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.tk-markersdorf.com/","",""
"entity:5a337064c546d7ee736c284c0d545ffd24de506a","Organization;LegalEntity;Thing","Landesverband für Niederösterreich des Österreichischen Eishockeyverband","Landesverband für Niederösterreich des Österreichischen Eishockeyverband","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.noeeishockey.at/","",""
"entity:5a6254e9b8d4b5d6e0c536a388c1107e5721c651","Organization;LegalEntity;Thing","Motorradklub Reißkofel-Biker","Motorradklub Reißkofel-Biker","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:5a8123cca2627cbb8eb6a6b7ee5eb9f21353389e","Organization;LegalEntity;Thing","Cajetan Felder-Institut, Verein zur Förderung liberaler Kommunalpolitik","Cajetan Felder-Institut, Verein zur Förderung liberaler Kommunalpolitik","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.cajetan.net/","",""
"entity:5aa4a9896893ec2494a84c0b66bfc9ad465a099d","Organization;LegalEntity;Thing","Förderverein der Volkshochschule Mariahilf Neubau Josefstadt","Förderverein der Volkshochschule Mariahilf Neubau Josefstadt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.vhs.at/wienwest","",""
"entity:5afb12d6ae56021a605d01442c99abe66ea7745c","Organization;LegalEntity;Thing","yougend.st - Verein zur Förderung der Jugendbeteiligung in Steirischen Gemeinden","yougend.st - Verein zur Förderung der Jugendbeteiligung in Steirischen Gemeinden","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:5b075eb8442db63ddf136f65dd6af51d6966fbcd","Organization;LegalEntity;Thing","Love Politics - Politik lieben","Love Politics - Politik lieben","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.lovepolitics.net/","",""
"entity:5b37f79da437a39a675736dbd1715516897a2565","Organization;LegalEntity;Thing","Landesregierung Salzburg","Landesregierung Salzburg","at","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.salzburg.gv.at/","",""
